"","l","j","y","s","a","ns","nt","sl"
"666",100,113,1999,0,1,0,9,NA
"667",100,113,1999,1,1,2,2,NA
"668",100,114,1999,0,0,0,10,NA
"669",100,115,1999,0,0,0,17,NA
"670",100,115,1999,0,1,0,2,NA
"671",100,116,1999,0,0,0,11,NA
"672",100,116,1999,0,1,0,4,NA
"673",100,117,1999,0,0,0,33,NA
"674",100,117,1999,0,1,0,2,NA
"675",100,118,1999,0,0,0,31,NA
"676",100,118,1999,0,1,0,12,NA
"677",100,118,1999,1,0,1,1,NA
"678",100,119,1999,0,0,0,4,NA
"679",100,119,1999,0,1,0,6,NA
"680",100,120,1999,0,0,0,9,NA
"681",100,120,1999,0,1,0,2,NA
"682",100,121,1999,0,0,0,6,NA
"683",100,122,1999,0,0,0,6,NA
"684",100,123,1999,0,0,0,7,NA
"685",100,124,1999,0,0,0,14,NA
"686",100,124,1999,0,1,0,3,NA
"687",100,125,1999,0,0,0,3,NA
"688",100,126,1999,0,0,0,2,NA
"689",100,127,1999,0,0,0,5,NA
"690",100,127,1999,0,1,0,2,NA
"691",100,128,1999,0,0,0,5,NA
"692",100,130,1999,0,0,0,2,NA
"693",100,131,1999,0,0,0,1,NA
"694",100,138,1999,0,0,0,1,NA
"695",100,138,1999,0,1,0,4,NA
"696",100,140,1999,0,1,0,2,NA
"697",100,142,1999,0,1,0,2,NA
"698",100,143,1999,0,1,0,2,NA
"699",100,145,1999,0,0,0,1,NA
"700",100,145,1999,0,1,0,4,NA
"701",100,146,1999,0,1,0,1,NA
"702",100,152,1999,0,1,0,2,NA
"703",100,158,1999,0,0,0,2,NA
"704",100,159,1999,0,0,0,4,NA
"705",101,89,1999,0,0,0,5,NA
"706",101,89,1999,1,0,1,1,NA
"707",101,90,1999,0,0,0,4,NA
"708",101,91,1999,0,0,0,1,NA
"709",101,92,1999,0,0,0,3,NA
"710",101,93,1999,0,0,0,2,NA
"711",101,95,1999,0,0,0,2,NA
"712",101,97,1999,0,0,0,4,NA
"713",101,98,1999,0,0,0,4,NA
"714",101,98,1999,0,1,0,2,NA
"715",101,99,1999,0,0,0,2,NA
"716",101,101,1999,0,1,0,2,NA
"717",101,102,1999,0,0,0,4,NA
"718",101,103,1999,0,0,0,3,NA
"719",101,106,1999,0,0,0,4,NA
"720",101,107,1999,0,0,0,2,NA
"721",101,109,1999,0,0,0,4,NA
"722",101,109,1999,0,1,0,3,NA
"723",101,110,1999,0,0,0,18,NA
"724",101,110,1999,0,1,0,1,NA
"725",101,111,1999,0,0,0,12,NA
"726",101,111,1999,0,1,0,4,NA
"727",101,112,1999,0,0,0,10,NA
"728",101,112,1999,0,1,0,4,NA
"729",101,113,1999,0,0,0,13,NA
"730",101,113,1999,0,1,0,3,NA
"731",101,114,1999,0,0,0,9,NA
"732",101,114,1999,0,1,0,6,NA
"733",101,115,1999,0,0,0,12,NA
"734",101,115,1999,0,1,0,2,NA
"735",101,116,1999,0,0,0,7,NA
"736",101,116,1999,0,1,0,11,NA
"737",101,117,1999,0,0,0,26,NA
"738",101,117,1999,0,1,0,3,NA
"739",101,117,1999,1,0,1,1,NA
"740",101,118,1999,0,0,0,20,NA
"741",101,118,1999,0,1,0,4,NA
"742",101,118,1999,1,0,2,2,NA
"743",101,119,1999,0,0,0,12,NA
"744",101,119,1999,0,1,0,2,NA
"745",101,120,1999,0,0,0,8,NA
"746",101,120,1999,0,1,0,4,NA
"747",101,121,1999,0,0,0,8,NA
"748",101,122,1999,0,0,0,12,NA
"749",101,122,1999,0,1,0,9,NA
"750",101,123,1999,0,0,0,12,NA
"751",101,123,1999,0,1,0,2,NA
"752",101,124,1999,0,0,0,17,NA
"753",101,124,1999,0,1,0,4,NA
"754",101,125,1999,0,0,0,4,NA
"755",101,127,1999,0,0,0,8,NA
"756",101,127,1999,0,1,0,2,NA
"757",101,128,1999,0,0,0,7,NA
"758",101,129,1999,0,1,0,4,NA
"759",101,130,1999,0,0,0,1,NA
"760",101,131,1999,0,0,0,5,NA
"761",101,132,1999,0,1,0,1,NA
"762",101,133,1999,0,0,0,1,NA
"763",101,137,1999,0,0,0,1,NA
"764",101,138,1999,0,0,0,2,NA
"765",101,140,1999,0,1,0,2,NA
"766",101,142,1999,0,1,0,2,NA
"767",101,145,1999,0,0,0,3,NA
"768",101,145,1999,0,1,0,5,NA
"769",101,146,1999,0,0,0,2,NA
"770",101,146,1999,0,1,0,2,NA
"771",101,149,1999,0,1,0,1,NA
"772",101,156,1999,0,0,0,3,NA
"773",101,158,1999,0,0,0,1,NA
"774",101,159,1999,0,0,0,3,NA
"775",102,89,1999,0,0,0,2,NA
"776",102,90,1999,0,0,0,5,NA
"777",102,91,1999,0,0,0,5,NA
"778",102,92,1999,0,0,0,1,NA
"779",102,92,1999,0,1,0,2,NA
"780",102,93,1999,0,0,0,5,NA
"781",102,96,1999,0,1,0,2,NA
"782",102,97,1999,0,0,0,2,NA
"783",102,98,1999,0,0,0,1,NA
"784",102,99,1999,0,0,0,1,NA
"785",102,102,1999,0,0,0,1,NA
"786",102,103,1999,0,0,0,2,NA
"787",102,104,1999,0,0,0,3,NA
"788",102,105,1999,0,0,0,4,NA
"789",102,106,1999,0,0,0,3,NA
"790",102,106,1999,0,1,0,2,NA
"791",102,109,1999,0,0,0,3,NA
"792",102,109,1999,0,1,0,3,NA
"793",102,110,1999,0,0,0,27,NA
"794",102,110,1999,0,1,0,1,NA
"795",102,111,1999,0,0,0,12,NA
"796",102,111,1999,0,1,0,8,NA
"797",102,112,1999,0,0,0,13,NA
"798",102,112,1999,0,1,0,9,NA
"799",102,112,1999,1,0,2,2,NA
"800",102,113,1999,0,0,0,19,NA
"801",102,113,1999,0,1,0,8,NA
"802",102,114,1999,0,0,0,12,NA
"803",102,115,1999,0,0,0,18,NA
"804",102,115,1999,0,1,0,8,NA
"805",102,116,1999,0,0,0,17,NA
"806",102,117,1999,0,0,0,22,NA
"807",102,117,1999,0,1,0,2,NA
"808",102,118,1999,0,0,0,22,NA
"809",102,118,1999,0,1,0,4,NA
"810",102,119,1999,0,0,0,14,NA
"811",102,120,1999,0,0,0,8,NA
"812",102,120,1999,1,1,1,1,NA
"813",102,121,1999,0,0,0,11,NA
"814",102,122,1999,0,0,0,15,NA
"815",102,122,1999,0,1,0,4,NA
"816",102,123,1999,0,0,0,8,NA
"817",102,123,1999,0,1,0,4,NA
"818",102,123,1999,1,0,1,1,NA
"819",102,124,1999,0,0,0,14,NA
"820",102,124,1999,1,1,2,2,NA
"821",102,125,1999,0,0,0,4,NA
"822",102,125,1999,0,1,0,1,NA
"823",102,126,1999,0,0,0,3,NA
"824",102,127,1999,0,0,0,6,NA
"825",102,128,1999,0,0,0,6,NA
"826",102,130,1999,0,0,0,1,NA
"827",102,131,1999,0,0,0,3,NA
"828",102,132,1999,0,0,0,1,NA
"829",102,133,1999,0,0,0,2,NA
"830",102,134,1999,0,0,0,1,NA
"831",102,137,1999,0,0,0,2,NA
"832",102,142,1999,0,1,0,2,NA
"833",102,144,1999,0,1,0,4,NA
"834",102,145,1999,0,0,0,2,NA
"835",102,145,1999,0,1,0,2,NA
"836",102,146,1999,0,0,0,1,NA
"837",102,147,1999,0,1,0,2,NA
"838",102,148,1999,0,1,0,1,NA
"839",102,149,1999,0,1,0,1,NA
"840",102,150,1999,0,1,0,1,NA
"841",102,156,1999,0,0,0,1,NA
"842",102,158,1999,0,0,0,2,NA
"843",102,159,1999,0,0,0,3,NA
"844",102,159,1999,0,1,0,2,NA
"845",103,89,1999,0,0,0,7,NA
"846",103,90,1999,0,0,0,4,NA
"847",103,91,1999,0,0,0,4,NA
"848",103,92,1999,0,0,0,4,NA
"849",103,92,1999,0,1,0,2,NA
"850",103,93,1999,0,0,0,3,NA
"851",103,95,1999,0,0,0,1,NA
"852",103,96,1999,0,0,0,1,NA
"853",103,97,1999,0,0,0,9,NA
"854",103,98,1999,0,0,0,4,NA
"855",103,99,1999,0,0,0,1,NA
"856",103,99,1999,1,0,1,1,NA
"857",103,100,1999,0,0,0,2,NA
"858",103,102,1999,0,0,0,1,NA
"859",103,102,1999,0,1,0,1,NA
"860",103,105,1999,0,0,0,2,NA
"861",103,106,1999,0,0,0,1,NA
"862",103,107,1999,0,0,0,4,NA
"863",103,108,1999,0,1,0,2,NA
"864",103,109,1999,0,0,0,5,NA
"865",103,109,1999,1,0,1,1,NA
"866",103,110,1999,0,0,0,23,NA
"867",103,110,1999,0,1,0,2,NA
"868",103,111,1999,0,0,0,15,NA
"869",103,111,1999,0,1,0,2,NA
"870",103,112,1999,0,0,0,22,NA
"871",103,112,1999,0,1,0,13,NA
"872",103,113,1999,0,0,0,16,NA
"873",103,113,1999,1,1,2,2,NA
"874",103,114,1999,0,0,0,11,NA
"875",103,114,1999,0,1,0,3,NA
"876",103,115,1999,0,0,0,26,NA
"877",103,115,1999,0,1,0,4,NA
"878",103,115,1999,1,0,1,1,NA
"879",103,116,1999,0,0,0,12,NA
"880",103,116,1999,0,1,0,4,NA
"881",103,116,1999,1,0,1,1,NA
"882",103,117,1999,0,0,0,32,NA
"883",103,117,1999,0,1,0,4,NA
"884",103,118,1999,0,0,0,30,NA
"885",103,118,1999,0,1,0,4,NA
"886",103,119,1999,0,0,0,16,NA
"887",103,120,1999,0,0,0,20,NA
"888",103,120,1999,0,1,0,1,NA
"889",103,120,1999,1,0,3,3,NA
"890",103,121,1999,0,0,0,12,NA
"891",103,121,1999,0,1,0,2,NA
"892",103,122,1999,0,0,0,13,NA
"893",103,122,1999,0,1,0,1,NA
"894",103,122,1999,1,0,1,1,NA
"895",103,123,1999,0,0,0,19,NA
"896",103,123,1999,0,1,0,4,NA
"897",103,124,1999,0,0,0,15,NA
"898",103,124,1999,0,1,0,2,NA
"899",103,125,1999,0,0,0,9,NA
"900",103,126,1999,0,0,0,3,NA
"901",103,126,1999,0,1,0,2,NA
"902",103,127,1999,0,0,0,3,NA
"903",103,128,1999,0,0,0,8,NA
"904",103,129,1999,0,1,0,2,NA
"905",103,130,1999,0,0,0,5,NA
"906",103,131,1999,0,0,0,1,NA
"907",103,132,1999,0,0,0,1,NA
"908",103,133,1999,0,0,0,1,NA
"909",103,137,1999,0,0,0,1,NA
"910",103,139,1999,0,0,0,2,NA
"911",103,141,1999,0,0,0,1,NA
"912",103,142,1999,0,1,0,4,NA
"913",103,143,1999,0,1,0,2,NA
"914",103,144,1999,0,0,0,3,NA
"915",103,144,1999,0,1,0,1,NA
"916",103,145,1999,0,0,0,3,NA
"917",103,146,1999,0,0,0,5,NA
"918",103,146,1999,0,1,0,2,NA
"919",103,149,1999,0,1,0,1,NA
"920",103,156,1999,0,0,0,2,NA
"921",103,158,1999,0,0,0,8,NA
"922",103,159,1999,0,0,0,4,NA
"923",103,159,1999,0,1,0,2,NA
"924",103,160,1999,0,1,0,1,NA
"925",104,89,1999,0,0,0,6,NA
"926",104,90,1999,0,0,0,6,NA
"927",104,90,1999,0,1,0,3,NA
"928",104,91,1999,0,0,0,2,NA
"929",104,92,1999,0,0,0,3,NA
"930",104,93,1999,0,0,0,5,NA
"931",104,96,1999,0,0,0,2,NA
"932",104,97,1999,0,0,0,5,NA
"933",104,97,1999,0,1,0,2,NA
"934",104,98,1999,0,0,0,2,NA
"935",104,99,1999,0,0,0,5,NA
"936",104,100,1999,0,0,0,8,NA
"937",104,102,1999,0,0,0,1,NA
"938",104,102,1999,0,1,0,1,NA
"939",104,103,1999,0,0,0,1,NA
"940",104,104,1999,0,0,0,3,NA
"941",104,104,1999,0,1,0,2,NA
"942",104,105,1999,0,0,0,5,NA
"943",104,106,1999,0,0,0,4,NA
"944",104,107,1999,0,0,0,7,NA
"945",104,108,1999,0,1,0,2,NA
"946",104,109,1999,0,0,0,7,NA
"947",104,109,1999,0,1,0,4,NA
"948",104,110,1999,0,0,0,23,NA
"949",104,110,1999,0,1,0,3,NA
"950",104,111,1999,0,0,0,27,NA
"951",104,111,1999,0,1,0,4,NA
"952",104,112,1999,0,0,0,30,NA
"953",104,112,1999,0,1,0,4,NA
"954",104,113,1999,0,0,0,19,NA
"955",104,114,1999,0,0,0,17,NA
"956",104,115,1999,0,0,0,15,NA
"957",104,115,1999,0,1,0,4,NA
"958",104,115,1999,1,0,1,1,NA
"959",104,116,1999,0,0,0,17,NA
"960",104,116,1999,0,1,0,6,NA
"961",104,117,1999,0,0,0,40,NA
"962",104,117,1999,0,1,0,2,NA
"963",104,117,1999,1,0,4,4,NA
"964",104,118,1999,0,0,0,24,NA
"965",104,118,1999,0,1,0,16,NA
"966",104,119,1999,0,0,0,15,NA
"967",104,119,1999,0,1,0,3,NA
"968",104,120,1999,0,0,0,10,NA
"969",104,120,1999,1,0,1,1,NA
"970",104,121,1999,0,0,0,8,NA
"971",104,121,1999,0,1,0,6,NA
"972",104,122,1999,0,0,0,18,NA
"973",104,122,1999,0,1,0,2,NA
"974",104,123,1999,0,0,0,17,NA
"975",104,124,1999,0,0,0,39,NA
"976",104,124,1999,0,1,0,2,NA
"977",104,125,1999,0,0,0,6,NA
"978",104,126,1999,0,0,0,1,NA
"979",104,127,1999,0,0,0,12,NA
"980",104,127,1999,0,1,0,4,NA
"981",104,128,1999,0,0,0,5,NA
"982",104,130,1999,0,0,0,6,NA
"983",104,131,1999,0,0,0,5,NA
"984",104,131,1999,0,1,0,4,NA
"985",104,133,1999,0,0,0,4,NA
"986",104,133,1999,0,1,0,2,NA
"987",104,134,1999,0,1,0,2,NA
"988",104,137,1999,0,0,0,2,NA
"989",104,137,1999,0,1,0,2,NA
"990",104,139,1999,0,0,0,2,NA
"991",104,139,1999,0,1,0,2,NA
"992",104,140,1999,0,0,0,1,NA
"993",104,141,1999,0,0,0,1,NA
"994",104,143,1999,0,1,0,2,NA
"995",104,144,1999,0,0,0,1,NA
"996",104,145,1999,0,0,0,1,NA
"997",104,145,1999,0,1,0,2,NA
"998",104,146,1999,0,0,0,4,NA
"999",104,147,1999,0,1,0,2,NA
"1000",104,155,1999,0,0,0,1,NA
"1001",104,156,1999,0,0,0,3,NA
"1002",104,157,1999,0,1,0,2,NA
"1003",104,158,1999,0,0,0,5,NA
"1004",104,159,1999,0,0,0,3,NA
"1005",104,159,1999,0,1,0,3,NA
"1006",104,160,1999,0,0,0,1,NA
"1007",105,89,1999,0,0,0,5,NA
"1008",105,90,1999,0,0,0,9,NA
"1009",105,90,1999,1,0,1,1,NA
"1010",105,91,1999,0,0,0,8,NA
"1011",105,92,1999,0,0,0,3,NA
"1012",105,93,1999,0,0,0,4,NA
"1013",105,95,1999,0,0,0,2,NA
"1014",105,96,1999,0,0,0,2,NA
"1015",105,97,1999,0,0,0,6,NA
"1016",105,97,1999,0,1,0,2,NA
"1017",105,98,1999,0,0,0,3,NA
"1018",105,99,1999,0,0,0,3,NA
"1019",105,100,1999,0,0,0,4,NA
"1020",105,102,1999,0,0,0,2,NA
"1021",105,102,1999,0,1,0,1,NA
"1022",105,103,1999,0,0,0,5,NA
"1023",105,104,1999,0,0,0,4,NA
"1024",105,105,1999,0,0,0,3,NA
"1025",105,106,1999,0,0,0,5,NA
"1026",105,107,1999,0,0,0,2,NA
"1027",105,109,1999,0,0,0,6,NA
"1028",105,109,1999,0,1,0,6,NA
"1029",105,110,1999,0,0,0,34,NA
"1030",105,110,1999,0,1,0,2,NA
"1031",105,111,1999,0,0,0,30,NA
"1032",105,111,1999,0,1,0,3,NA
"1033",105,112,1999,0,0,0,29,NA
"1034",105,112,1999,0,1,0,5,NA
"1035",105,112,1999,1,0,1,1,NA
"1036",105,113,1999,0,0,0,26,NA
"1037",105,113,1999,0,1,0,4,NA
"1038",105,113,1999,1,0,1,1,NA
"1039",105,114,1999,0,0,0,16,NA
"1040",105,115,1999,0,0,0,12,NA
"1041",105,115,1999,0,1,0,6,NA
"1042",105,116,1999,0,0,0,21,NA
"1043",105,116,1999,0,1,0,4,NA
"1044",105,116,1999,1,0,1,1,NA
"1045",105,117,1999,0,0,0,35,NA
"1046",105,117,1999,0,1,0,4,NA
"1047",105,118,1999,0,0,0,36,NA
"1048",105,118,1999,0,1,0,4,NA
"1049",105,119,1999,0,0,0,18,NA
"1050",105,119,1999,0,1,0,2,NA
"1051",105,120,1999,0,0,0,10,NA
"1052",105,120,1999,0,1,0,4,NA
"1053",105,120,1999,1,0,1,1,NA
"1054",105,121,1999,0,0,0,19,NA
"1055",105,121,1999,0,1,0,4,NA
"1056",105,121,1999,1,0,1,1,NA
"1057",105,122,1999,0,0,0,29,NA
"1058",105,123,1999,0,0,0,12,NA
"1059",105,123,1999,0,1,0,3,NA
"1060",105,124,1999,0,0,0,23,NA
"1061",105,124,1999,0,1,0,4,NA
"1062",105,125,1999,0,0,0,7,NA
"1063",105,126,1999,0,0,0,5,NA
"1064",105,127,1999,0,0,0,12,NA
"1065",105,127,1999,0,1,0,4,NA
"1066",105,128,1999,0,0,0,14,NA
"1067",105,130,1999,0,0,0,10,NA
"1068",105,131,1999,0,0,0,6,NA
"1069",105,131,1999,0,1,0,3,NA
"1070",105,132,1999,0,0,0,1,NA
"1071",105,133,1999,0,0,0,3,NA
"1072",105,133,1999,0,1,0,2,NA
"1073",105,134,1999,0,0,0,1,NA
"1074",105,137,1999,0,0,0,3,NA
"1075",105,137,1999,0,1,0,2,NA
"1076",105,138,1999,0,0,0,1,NA
"1077",105,139,1999,0,0,0,3,NA
"1078",105,139,1999,0,1,0,4,NA
"1079",105,141,1999,0,0,0,2,NA
"1080",105,142,1999,0,1,0,2,NA
"1081",105,144,1999,0,0,0,1,NA
"1082",105,144,1999,0,1,0,2,NA
"1083",105,145,1999,0,0,0,3,NA
"1084",105,146,1999,0,0,0,2,NA
"1085",105,146,1999,0,1,0,7,NA
"1086",105,147,1999,0,1,0,1,NA
"1087",105,148,1999,0,1,0,1,NA
"1088",105,155,1999,0,0,0,2,NA
"1089",105,156,1999,0,0,0,2,NA
"1090",105,156,1999,0,1,0,2,NA
"1091",105,158,1999,0,0,0,1,NA
"1092",105,158,1999,0,1,0,4,NA
"1093",105,159,1999,0,0,0,13,NA
"1094",106,88,1999,0,1,0,2,NA
"1095",106,89,1999,0,0,0,5,NA
"1096",106,90,1999,0,0,0,2,NA
"1097",106,91,1999,0,0,0,5,NA
"1098",106,91,1999,1,0,1,1,NA
"1099",106,92,1999,0,0,0,1,NA
"1100",106,93,1999,0,0,0,3,NA
"1101",106,95,1999,0,0,0,1,NA
"1102",106,96,1999,0,0,0,1,NA
"1103",106,97,1999,0,0,0,3,NA
"1104",106,98,1999,0,0,0,3,NA
"1105",106,98,1999,0,1,0,2,NA
"1106",106,99,1999,0,0,0,3,NA
"1107",106,100,1999,0,0,0,4,NA
"1108",106,102,1999,0,0,0,2,NA
"1109",106,104,1999,0,0,0,5,NA
"1110",106,105,1999,0,0,0,7,NA
"1111",106,106,1999,0,0,0,3,NA
"1112",106,107,1999,0,0,0,2,NA
"1113",106,109,1999,0,0,0,8,NA
"1114",106,109,1999,0,1,0,6,NA
"1115",106,110,1999,0,0,0,35,NA
"1116",106,110,1999,0,1,0,7,NA
"1117",106,111,1999,0,0,0,33,NA
"1118",106,111,1999,0,1,0,6,NA
"1119",106,112,1999,0,0,0,25,NA
"1120",106,112,1999,0,1,0,12,NA
"1121",106,112,1999,1,0,1,1,NA
"1122",106,113,1999,0,0,0,21,NA
"1123",106,113,1999,0,1,0,3,NA
"1124",106,114,1999,0,0,0,14,NA
"1125",106,114,1999,0,1,0,1,NA
"1126",106,114,1999,1,0,3,3,NA
"1127",106,115,1999,0,0,0,26,NA
"1128",106,115,1999,0,1,0,2,NA
"1129",106,116,1999,0,0,0,25,NA
"1130",106,116,1999,0,1,0,7,NA
"1131",106,117,1999,0,0,0,35,NA
"1132",106,117,1999,0,1,0,8,NA
"1133",106,117,1999,1,1,2,2,NA
"1134",106,118,1999,0,0,0,41,NA
"1135",106,118,1999,0,1,0,4,NA
"1136",106,119,1999,0,0,0,20,NA
"1137",106,119,1999,0,1,0,2,NA
"1138",106,120,1999,0,0,0,17,NA
"1139",106,120,1999,0,1,0,4,NA
"1140",106,121,1999,0,0,0,15,NA
"1141",106,121,1999,1,0,1,1,NA
"1142",106,122,1999,0,0,0,20,NA
"1143",106,122,1999,0,1,0,6,NA
"1144",106,122,1999,1,0,1,1,NA
"1145",106,123,1999,0,0,0,14,NA
"1146",106,123,1999,0,1,0,4,NA
"1147",106,123,1999,1,0,1,1,NA
"1148",106,124,1999,0,0,0,30,NA
"1149",106,124,1999,0,1,0,4,NA
"1150",106,125,1999,0,0,0,7,NA
"1151",106,125,1999,0,1,0,2,NA
"1152",106,125,1999,1,1,2,2,NA
"1153",106,126,1999,0,0,0,4,NA
"1154",106,127,1999,0,0,0,15,NA
"1155",106,127,1999,0,1,0,2,NA
"1156",106,128,1999,0,0,0,11,NA
"1157",106,128,1999,0,1,0,2,NA
"1158",106,128,1999,1,0,2,2,NA
"1159",106,130,1999,0,0,0,4,NA
"1160",106,131,1999,0,0,0,3,NA
"1161",106,132,1999,0,0,0,4,NA
"1162",106,133,1999,0,0,0,4,NA
"1163",106,134,1999,0,0,0,1,NA
"1164",106,137,1999,0,0,0,3,NA
"1165",106,137,1999,0,1,0,2,NA
"1166",106,138,1999,0,0,0,1,NA
"1167",106,139,1999,0,0,0,4,NA
"1168",106,140,1999,0,1,0,4,NA
"1169",106,141,1999,0,0,0,3,NA
"1170",106,142,1999,0,1,0,2,NA
"1171",106,144,1999,0,0,0,3,NA
"1172",106,144,1999,0,1,0,2,NA
"1173",106,145,1999,0,0,0,2,NA
"1174",106,146,1999,0,0,0,3,NA
"1175",106,156,1999,0,0,0,3,NA
"1176",106,158,1999,0,0,0,6,NA
"1177",106,158,1999,0,1,0,2,NA
"1178",106,159,1999,0,0,0,11,NA
"1179",106,160,1999,0,1,0,2,NA
"1180",107,89,1999,0,0,0,6,NA
"1181",107,90,1999,0,0,0,8,NA
"1182",107,91,1999,0,0,0,3,NA
"1183",107,92,1999,0,0,0,1,NA
"1184",107,93,1999,0,0,0,2,NA
"1185",107,95,1999,0,0,0,1,NA
"1186",107,95,1999,0,1,0,2,NA
"1187",107,96,1999,0,0,0,2,NA
"1188",107,97,1999,0,0,0,5,NA
"1189",107,97,1999,0,1,0,2,NA
"1190",107,98,1999,0,0,0,7,NA
"1191",107,99,1999,0,0,0,5,NA
"1192",107,99,1999,0,1,0,2,NA
"1193",107,100,1999,0,0,0,3,NA
"1194",107,102,1999,0,0,0,1,NA
"1195",107,103,1999,0,0,0,1,NA
"1196",107,104,1999,0,0,0,3,NA
"1197",107,105,1999,0,0,0,2,NA
"1198",107,106,1999,0,0,0,3,NA
"1199",107,107,1999,0,0,0,5,NA
"1200",107,108,1999,0,1,0,2,NA
"1201",107,109,1999,0,0,0,14,NA
"1202",107,109,1999,0,1,0,4,NA
"1203",107,110,1999,0,0,0,30,NA
"1204",107,110,1999,0,1,0,4,NA
"1205",107,111,1999,0,0,0,19,NA
"1206",107,111,1999,0,1,0,13,NA
"1207",107,112,1999,0,0,0,21,NA
"1208",107,112,1999,0,1,0,6,NA
"1209",107,112,1999,1,0,1,1,NA
"1210",107,113,1999,0,0,0,20,NA
"1211",107,114,1999,0,0,0,8,NA
"1212",107,114,1999,0,1,0,4,NA
"1213",107,114,1999,1,1,2,2,NA
"1214",107,115,1999,0,0,0,17,NA
"1215",107,115,1999,0,1,0,10,NA
"1216",107,116,1999,0,0,0,18,NA
"1217",107,116,1999,0,1,0,4,NA
"1218",107,116,1999,1,0,2,2,NA
"1219",107,117,1999,0,0,0,47,NA
"1220",107,117,1999,0,1,0,2,NA
"1221",107,118,1999,0,0,0,31,NA
"1222",107,118,1999,0,1,0,8,NA
"1223",107,118,1999,1,0,2,2,NA
"1224",107,119,1999,0,0,0,17,NA
"1225",107,119,1999,0,1,0,8,NA
"1226",107,120,1999,0,0,0,15,NA
"1227",107,121,1999,0,0,0,11,NA
"1228",107,121,1999,0,1,0,4,NA
"1229",107,121,1999,1,1,1,1,NA
"1230",107,122,1999,0,0,0,10,NA
"1231",107,122,1999,0,1,0,2,NA
"1232",107,122,1999,1,0,2,2,NA
"1233",107,123,1999,0,0,0,14,NA
"1234",107,123,1999,0,1,0,8,NA
"1235",107,124,1999,0,0,0,37,NA
"1236",107,124,1999,1,0,1,1,NA
"1237",107,125,1999,0,0,0,15,NA
"1238",107,125,1999,0,1,0,6,NA
"1239",107,125,1999,1,0,1,1,NA
"1240",107,126,1999,0,0,0,1,NA
"1241",107,126,1999,0,1,0,4,NA
"1242",107,127,1999,0,0,0,7,NA
"1243",107,128,1999,0,0,0,5,NA
"1244",107,129,1999,0,1,0,4,NA
"1245",107,130,1999,0,0,0,5,NA
"1246",107,130,1999,0,1,0,2,NA
"1247",107,131,1999,0,0,0,5,NA
"1248",107,132,1999,0,1,0,4,NA
"1249",107,133,1999,0,0,0,1,NA
"1250",107,134,1999,0,0,0,2,NA
"1251",107,135,1999,0,1,0,2,NA
"1252",107,137,1999,0,0,0,2,NA
"1253",107,137,1999,0,1,0,2,NA
"1254",107,138,1999,0,0,0,1,NA
"1255",107,139,1999,0,0,0,2,NA
"1256",107,140,1999,1,1,2,2,NA
"1257",107,141,1999,0,1,0,2,NA
"1258",107,144,1999,0,1,0,2,NA
"1259",107,145,1999,0,0,0,2,NA
"1260",107,145,1999,0,1,0,2,NA
"1261",107,146,1999,0,0,0,1,NA
"1262",107,146,1999,0,1,0,4,NA
"1263",107,147,1999,0,1,0,3,NA
"1264",107,148,1999,0,1,0,1,NA
"1265",107,155,1999,0,0,0,2,NA
"1266",107,156,1999,0,0,0,2,NA
"1267",107,158,1999,0,0,0,7,NA
"1268",107,158,1999,0,1,0,2,NA
"1269",107,159,1999,0,0,0,6,NA
"1270",108,88,1999,0,1,0,2,NA
"1271",108,89,1999,0,0,0,3,NA
"1272",108,90,1999,0,0,0,3,NA
"1273",108,90,1999,0,1,0,2,NA
"1274",108,91,1999,0,0,0,5,NA
"1275",108,92,1999,0,0,0,4,NA
"1276",108,93,1999,0,0,0,2,NA
"1277",108,95,1999,0,0,0,2,NA
"1278",108,96,1999,0,0,0,1,NA
"1279",108,97,1999,0,0,0,5,NA
"1280",108,98,1999,0,0,0,3,NA
"1281",108,98,1999,0,1,0,1,NA
"1282",108,99,1999,0,0,0,3,NA
"1283",108,100,1999,0,0,0,3,NA
"1284",108,102,1999,1,0,1,1,NA
"1285",108,103,1999,0,0,0,3,NA
"1286",108,103,1999,0,1,0,2,NA
"1287",108,104,1999,0,0,0,3,NA
"1288",108,104,1999,0,1,0,2,NA
"1289",108,105,1999,0,0,0,2,NA
"1290",108,106,1999,0,0,0,5,NA
"1291",108,107,1999,0,0,0,4,NA
"1292",108,109,1999,0,0,0,6,NA
"1293",108,109,1999,0,1,0,2,NA
"1294",108,110,1999,0,0,0,21,NA
"1295",108,110,1999,0,1,0,4,NA
"1296",108,111,1999,0,0,0,31,NA
"1297",108,111,1999,0,1,0,3,NA
"1298",108,112,1999,0,0,0,27,NA
"1299",108,112,1999,0,1,0,14,NA
"1300",108,113,1999,0,0,0,28,NA
"1301",108,113,1999,0,1,0,10,NA
"1302",108,114,1999,0,0,0,17,NA
"1303",108,114,1999,0,1,0,2,NA
"1304",108,115,1999,0,0,0,13,NA
"1305",108,115,1999,0,1,0,6,NA
"1306",108,116,1999,0,0,0,19,NA
"1307",108,116,1999,0,1,0,2,NA
"1308",108,116,1999,1,1,1,1,NA
"1309",108,117,1999,0,0,0,45,NA
"1310",108,117,1999,0,1,0,12,NA
"1311",108,117,1999,1,1,2,2,NA
"1312",108,118,1999,0,0,0,22,NA
"1313",108,118,1999,0,1,0,8,NA
"1314",108,119,1999,0,0,0,20,NA
"1315",108,119,1999,0,1,0,6,NA
